mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_state,param_model__kernel,param_model__degree,param_model__class_weight,param_model__C,params,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_matthew,split1_test_matthew,mean_test_matthew,std_test_matthew,rank_test_matthew
4.605581998825073,0.08364200592041016,0.2776780128479004,0.015233993530273438,2,linear,3,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.88,0.89,0.885,0.0050000000000000044,45,0.5317220543806647,0.5266272189349113,0.529174636657788,0.002547417722876699,46,0.38095238095238093,0.3739495798319328,0.37745098039215685,0.003501400560224077,51,0.42282261962208373,0.41817377423313784,0.4204981969276108,0.002324422694472944,46
4.689346432685852,0.020571589469909668,0.31805741786956787,0.006063580513000488,2,poly,3,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.52,0.49,0.505,0.015000000000000013,50,0.4351464435146444,0.4242424242424242,0.4296944338785343,0.005452009636110089,54,0.37410071942446044,0.37404580152671757,0.374073260475589,2.7458948871433853e-05,54,0.2735992419213272,0.26269455197348424,0.2681468969474057,0.005452344973921469,54
4.722674131393433,0.03458404541015625,0.8440479040145874,0.028035998344421387,2,rbf,3,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.85,0.93,0.89,0.040000000000000036,39,0.5345911949685535,0.5619335347432024,0.548262364855878,0.013671169887324475,28,0.38990825688073394,0.4025974025974026,0.3962528297390683,0.006344572858334341,33,0.42096924993495477,0.47253422181797766,0.4467517358764662,0.025782485941511446,37
5.010122895240784,0.011999964714050293,0.20181512832641602,0.003805875778198242,2,linear,4,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.88,0.89,0.885,0.0050000000000000044,45,0.5317220543806647,0.5266272189349113,0.529174636657788,0.002547417722876699,46,0.38095238095238093,0.3739495798319328,0.37745098039215685,0.003501400560224077,51,0.42282261962208373,0.41817377423313784,0.4204981969276108,0.002324422694472944,46
5.034669041633606,0.07295787334442139,0.25160837173461914,0.0035784244537353516,2,poly,4,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.47,0.47,0.47,0.0,52,0.4676616915422886,0.43317972350230416,0.45042070752229635,0.017240984019992217,53,0.46534653465346537,0.4017094017094017,0.4335279681814336,0.03181856647203182,25,0.3363838687327675,0.28183391160671606,0.30910889016974175,0.027274978563025715,53
4.91146993637085,0.011156082153320312,0.9286521673202515,0.005150914192199707,2,rbf,4,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.85,0.93,0.89,0.040000000000000036,39,0.5345911949685535,0.5619335347432024,0.548262364855878,0.013671169887324475,28,0.38990825688073394,0.4025974025974026,0.3962528297390683,0.006344572858334341,33,0.42096924993495477,0.47253422181797766,0.4467517358764662,0.025782485941511446,37
5.050634503364563,0.016619563102722168,0.1757488250732422,0.002835988998413086,2,linear,5,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.88,0.89,0.885,0.0050000000000000044,45,0.5317220543806647,0.5266272189349113,0.529174636657788,0.002547417722876699,46,0.38095238095238093,0.3739495798319328,0.37745098039215685,0.003501400560224077,51,0.42282261962208373,0.41817377423313784,0.4204981969276108,0.002324422694472944,46
5.048255562782288,0.0002034902572631836,0.2981494665145874,0.0020755529403686523,2,poly,5,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.47,0.47,0.47,0.0,52,0.4676616915422886,0.4392523364485982,0.45345701399544336,0.014204677546845207,52,0.46534653465346537,0.41228070175438597,0.43881361820392567,0.0265329164495397,20,0.3363838687327675,0.2914370404322626,0.31391045458251504,0.022473414150252446,52
4.978742957115173,0.003880143165588379,0.7830209732055664,0.0060160160064697266,2,rbf,5,balanced,0.5,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 0.5}",0.85,0.93,0.89,0.040000000000000036,39,0.5345911949685535,0.5619335347432024,0.548262364855878,0.013671169887324475,28,0.38990825688073394,0.4025974025974026,0.3962528297390683,0.006344572858334341,33,0.42096924993495477,0.47253422181797766,0.4467517358764662,0.025782485941511446,37
5.462249040603638,0.013015031814575195,0.16058599948883057,0.006258845329284668,2,linear,3,balanced,1,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 1}",0.88,0.9,0.89,0.010000000000000009,39,0.5382262996941897,0.5309734513274337,0.5345998755108117,0.0036264241833779964,43,0.3876651982378855,0.37656903765690375,0.3821171179473946,0.005548080290490864,48,0.43132582948443154,0.42603921345906953,0.42868252147175057,0.002643308012681006,43
5.03850245475769,0.05397343635559082,0.19067609310150146,0.020918965339660645,2,poly,3,balanced,1,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 1}",0.87,0.84,0.855,0.015000000000000013,48,0.5723684210526316,0.5694915254237288,0.5709299732381803,0.0014384478144514046,24,0.4264705882352941,0.4307692307692308,0.4286199095022625,0.002149321266968346,28,0.47306629132691486,0.4643484111031493,0.46870735121503204,0.004358940111882786,27
4.754550576210022,0.012165427207946777,0.7125715017318726,0.009761691093444824,2,rbf,3,balanced,1,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 1}",0.86,0.94,0.8999999999999999,0.03999999999999998,33,0.5548387096774193,0.5820433436532507,0.568441026665335,0.013602316987915697,25,0.4095238095238095,0.42152466367713004,0.4155242366004698,0.006000427076660264,30,0.4490020796669303,0.49982384546376923,0.47441296256534976,0.025410882898419473,24
5.47440242767334,0.0559384822845459,0.22579610347747803,0.008016228675842285,2,linear,4,balanced,1,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 1}",0.88,0.9,0.89,0.010000000000000009,39,0.5382262996941897,0.5309734513274337,0.5345998755108117,0.0036264241833779964,43,0.3876651982378855,0.37656903765690375,0.3821171179473946,0.005548080290490864,48,0.43132582948443154,0.42603921345906953,0.42868252147175057,0.002643308012681006,43
4.986409902572632,0.02586507797241211,0.2097454071044922,0.005583524703979492,2,poly,4,balanced,1,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 1}",0.48,0.47,0.475,0.0050000000000000044,51,0.4752475247524752,0.4392523364485982,0.4572499306005367,0.017997594151938523,51,0.47058823529411764,0.41228070175438597,0.44143446852425183,0.029153766769865835,19,0.34506867669224695,0.2914370404322626,0.31825285856225477,0.026815818129992175,51
4.719783067703247,0.0022199153900146484,0.708876371383667,0.023857593536376953,2,rbf,4,balanced,1,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 1}",0.86,0.94,0.8999999999999999,0.03999999999999998,33,0.5548387096774193,0.5820433436532507,0.568441026665335,0.013602316987915697,25,0.4095238095238095,0.42152466367713004,0.4155242366004698,0.006000427076660264,30,0.4490020796669303,0.49982384546376923,0.47441296256534976,0.025410882898419473,24
5.315995931625366,0.020974159240722656,0.22650110721588135,0.00787508487701416,2,linear,5,balanced,1,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 1}",0.88,0.9,0.89,0.010000000000000009,39,0.5382262996941897,0.5309734513274337,0.5345998755108117,0.0036264241833779964,43,0.3876651982378855,0.37656903765690375,0.3821171179473946,0.005548080290490864,48,0.43132582948443154,0.42603921345906953,0.42868252147175057,0.002643308012681006,43
4.603084564208984,0.035570621490478516,0.1919848918914795,6.175041198730469e-05,2,poly,5,balanced,1,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 1}",0.48,0.46,0.47,0.009999999999999981,52,0.4824120603015075,0.43809523809523804,0.46025364919837275,0.02215841110313474,50,0.48484848484848486,0.41818181818181815,0.45151515151515154,0.033333333333333354,12,0.3563519858140035,0.29263853663750694,0.3244952612257552,0.031856724588248286,49
4.25371253490448,0.00899040699005127,0.7096184492111206,0.008690476417541504,2,rbf,5,balanced,1,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 1}",0.86,0.94,0.8999999999999999,0.03999999999999998,33,0.5548387096774193,0.5820433436532507,0.568441026665335,0.013602316987915697,25,0.4095238095238095,0.42152466367713004,0.4155242366004698,0.006000427076660264,30,0.4490020796669303,0.49982384546376923,0.47441296256534976,0.025410882898419473,24
6.345561385154724,0.13538753986358643,0.2206125259399414,0.010365486145019531,2,linear,3,balanced,5,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 5}",0.89,0.92,0.905,0.015000000000000013,22,0.5443425076452599,0.5476190476190477,0.5459807776321538,0.00163826998689387,40,0.3920704845814978,0.3898305084745763,0.39095049652803704,0.001119988053460752,42,0.44128372447525555,0.45208254646626655,0.44668313547076105,0.005399410995505505,40
4.192259192466736,0.04849517345428467,0.16027939319610596,0.009816288948059082,2,poly,3,balanced,5,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 5}",0.86,0.95,0.905,0.04499999999999999,22,0.5714285714285715,0.6031746031746031,0.5873015873015873,0.015873015873015817,21,0.42786069651741293,0.4418604651162791,0.434860580816846,0.0069998842994330734,24,0.470103864262884,0.5278408376698331,0.49897235096635856,0.028868486703474583,21
3.8399548530578613,0.04280400276184082,0.6318105459213257,0.004516482353210449,2,rbf,3,balanced,5,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 5}",0.86,0.95,0.905,0.04499999999999999,22,0.5752508361204013,0.6031746031746031,0.5892127196475022,0.013961883527100927,18,0.4321608040201005,0.4418604651162791,0.4370106345681898,0.004849830548089296,21,0.47492176195826574,0.5278408376698331,0.5013812998140494,0.0264595378557837,18
6.3316720724105835,0.020631909370422363,0.193292498588562,0.004769444465637207,2,linear,4,balanced,5,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 5}",0.89,0.92,0.905,0.015000000000000013,22,0.5443425076452599,0.5476190476190477,0.5459807776321538,0.00163826998689387,40,0.3920704845814978,0.3898305084745763,0.39095049652803704,0.001119988053460752,42,0.44128372447525555,0.45208254646626655,0.44668313547076105,0.005399410995505505,40
4.191051363945007,0.0007494688034057617,0.1653594970703125,0.013185739517211914,2,poly,4,balanced,5,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 5}",0.88,0.95,0.915,0.034999999999999976,7,0.5677419354838711,0.5900621118012422,0.5789020236425566,0.011160088158685577,23,0.41904761904761906,0.42792792792792794,0.4234877734877735,0.004440154440154442,29,0.46910901341788236,0.5120175250765109,0.4905632692471966,0.02145425582931426,23
3.727791905403137,0.02079594135284424,0.6127369403839111,0.0050449371337890625,2,rbf,4,balanced,5,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 5}",0.86,0.95,0.905,0.04499999999999999,22,0.5752508361204013,0.6031746031746031,0.5892127196475022,0.013961883527100927,18,0.4321608040201005,0.4418604651162791,0.4370106345681898,0.004849830548089296,21,0.47492176195826574,0.5278408376698331,0.5013812998140494,0.0264595378557837,18
6.037588596343994,0.08057951927185059,0.20737195014953613,0.008841991424560547,2,linear,5,balanced,5,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 5}",0.89,0.92,0.905,0.015000000000000013,22,0.5443425076452599,0.5476190476190477,0.5459807776321538,0.00163826998689387,40,0.3920704845814978,0.3898305084745763,0.39095049652803704,0.001119988053460752,42,0.44128372447525555,0.45208254646626655,0.44668313547076105,0.005399410995505505,40
4.418975114822388,0.006268024444580078,0.18304991722106934,0.0008959770202636719,2,poly,5,balanced,5,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 5}",0.53,0.49,0.51,0.020000000000000018,49,0.4649122807017544,0.4666666666666667,0.46578947368421053,0.0008771929824561431,49,0.4140625,0.44545454545454544,0.4297585227272727,0.015696022727272718,26,0.31705225339910287,0.3286978129825555,0.3228750331908292,0.0058227797917263235,50
3.7455763816833496,0.05309581756591797,0.62501060962677,0.007524609565734863,2,rbf,5,balanced,5,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 5}",0.86,0.95,0.905,0.04499999999999999,22,0.5752508361204013,0.6031746031746031,0.5892127196475022,0.013961883527100927,18,0.4321608040201005,0.4418604651162791,0.4370106345681898,0.004849830548089296,21,0.47492176195826574,0.5278408376698331,0.5013812998140494,0.0264595378557837,18
7.197725057601929,0.06272578239440918,0.17404353618621826,0.0006726980209350586,2,linear,3,balanced,10,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 10}",0.89,0.93,0.91,0.020000000000000018,15,0.5493827160493827,0.5454545454545454,0.5474186307519641,0.0019640852974186496,34,0.39732142857142855,0.38589211618257263,0.3916067723770006,0.005714656194427958,36,0.447764957389393,0.45169386000953904,0.449729408699466,0.0019644513100730288,31
3.810473918914795,0.02809596061706543,0.1418919563293457,0.0014748573303222656,2,poly,3,balanced,10,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 10}",0.85,0.95,0.8999999999999999,0.04999999999999999,33,0.5802047781569967,0.6168831168831169,0.5985439475200568,0.018339169363060126,13,0.44041450777202074,0.4567307692307692,0.44857263850139495,0.008158130729374241,14,0.479479793386546,0.5442245845617669,0.5118521889741565,0.03237239558761046,16
3.615302085876465,0.0001010894775390625,0.5736159086227417,0.004690051078796387,2,rbf,3,balanced,10,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 10}",0.87,0.94,0.905,0.034999999999999976,22,0.5858585858585859,0.6103896103896104,0.5981240981240981,0.012265512265512257,14,0.4416243654822335,0.4519230769230769,0.44677372120265524,0.005149355720421717,15,0.4899500250575315,0.5341566279354968,0.5120533264965141,0.022103301438982648,13
6.940761923789978,0.06564295291900635,0.16472303867340088,0.00010287761688232422,2,linear,4,balanced,10,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 10}",0.89,0.93,0.91,0.020000000000000018,15,0.5493827160493827,0.5454545454545454,0.5474186307519641,0.0019640852974186496,34,0.39732142857142855,0.38589211618257263,0.3916067723770006,0.005714656194427958,36,0.447764957389393,0.45169386000953904,0.449729408699466,0.0019644513100730288,31
3.878374218940735,0.04143679141998291,0.18167197704315186,0.016072869300842285,2,poly,4,balanced,10,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 10}",0.87,0.95,0.9099999999999999,0.03999999999999998,21,0.5686274509803921,0.5974842767295597,0.5830558638549759,0.014428412874583796,22,0.4223300970873786,0.43577981651376146,0.42905495680057004,0.006724859713191422,27,0.46835075459283215,0.5209937489840459,0.49467225178843904,0.02632149719560689,22
3.2975354194641113,0.0267484188079834,0.6352955102920532,0.016318440437316895,2,rbf,4,balanced,10,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 10}",0.87,0.94,0.905,0.034999999999999976,22,0.5858585858585859,0.6103896103896104,0.5981240981240981,0.012265512265512257,14,0.4416243654822335,0.4519230769230769,0.44677372120265524,0.005149355720421717,15,0.4899500250575315,0.5341566279354968,0.5120533264965141,0.022103301438982648,13
6.790141582489014,0.04555153846740723,0.16832005977630615,0.008668065071105957,2,linear,5,balanced,10,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 10}",0.89,0.93,0.91,0.020000000000000018,15,0.5493827160493827,0.5454545454545454,0.5474186307519641,0.0019640852974186496,34,0.39732142857142855,0.38589211618257263,0.3916067723770006,0.005714656194427958,36,0.447764957389393,0.45169386000953904,0.449729408699466,0.0019644513100730288,31
4.157685160636902,0.023627877235412598,0.1805710792541504,0.004899024963378906,2,poly,5,balanced,10,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 10}",0.88,0.93,0.905,0.025000000000000022,22,0.5659163987138264,0.6220735785953178,0.5939949886545721,0.02807858994074569,17,0.41706161137440756,0.46733668341708545,0.4421991473957465,0.025137536021338946,18,0.4668056158297686,0.5459164561538093,0.5063610359917889,0.03955542016202038,17
3.362518787384033,0.03206515312194824,0.6175066232681274,0.00927269458770752,2,rbf,5,balanced,10,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 10}",0.87,0.94,0.905,0.034999999999999976,22,0.5858585858585859,0.6103896103896104,0.5981240981240981,0.012265512265512257,14,0.4416243654822335,0.4519230769230769,0.44677372120265524,0.005149355720421717,15,0.4899500250575315,0.5341566279354968,0.5120533264965141,0.022103301438982648,13
11.061983466148376,0.10746538639068604,0.12026596069335938,0.012187004089355469,2,linear,3,balanced,50,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 50}",0.89,0.93,0.91,0.020000000000000018,15,0.5426829268292682,0.5502958579881656,0.5464893924087169,0.0038064655794486923,37,0.39035087719298245,0.3907563025210084,0.3905535898569954,0.00020271266401297727,45,0.4391411077619745,0.4578584888437177,0.44849979830284614,0.0093586905408716,34
3.212966561317444,0.03691256046295166,0.13208425045013428,0.004204869270324707,2,poly,3,balanced,50,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 50}",0.85,0.94,0.895,0.04499999999999999,38,0.5923344947735192,0.6225165562913908,0.607425525532455,0.015091030758935808,10,0.45454545454545453,0.46534653465346537,0.45994599459945995,0.0054005400540054205,10,0.49466138877994376,0.5486389672531417,0.5216501780165427,0.026988789236598948,10
2.953684449195862,0.015137553215026855,0.5273995399475098,0.003808736801147461,2,rbf,3,balanced,50,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 50}",0.87,0.97,0.9199999999999999,0.04999999999999999,4,0.6,0.6360655737704918,0.6180327868852459,0.0180327868852459,6,0.45789473684210524,0.47317073170731705,0.46553273427471115,0.007637997432605903,6,0.5074709165877164,0.5716130016367822,0.5395419591122492,0.03207104252453291,7
10.192602038383484,0.0209120512008667,0.09121441841125488,0.001703500747680664,2,linear,4,balanced,50,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 50}",0.89,0.93,0.91,0.020000000000000018,15,0.5426829268292682,0.5502958579881656,0.5464893924087169,0.0038064655794486923,37,0.39035087719298245,0.3907563025210084,0.3905535898569954,0.00020271266401297727,45,0.4391411077619745,0.4578584888437177,0.44849979830284614,0.0093586905408716,34
3.271599531173706,0.0214385986328125,0.10605001449584961,0.0022919178009033203,2,poly,4,balanced,50,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 50}",0.91,0.95,0.9299999999999999,0.019999999999999962,1,0.6066666666666667,0.6270627062706271,0.6168646864686469,0.010198019801980207,9,0.455,0.46798029556650245,0.46149014778325126,0.0064901477832512156,9,0.5231722948165947,0.5563001113867976,0.5397362031016961,0.01656390828510146,6
2.913714051246643,0.011336207389831543,0.44581151008605957,0.013430356979370117,2,rbf,4,balanced,50,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 50}",0.87,0.97,0.9199999999999999,0.04999999999999999,4,0.6,0.6360655737704918,0.6180327868852459,0.0180327868852459,6,0.45789473684210524,0.47317073170731705,0.46553273427471115,0.007637997432605903,6,0.5074709165877164,0.5716130016367822,0.5395419591122492,0.03207104252453291,7
9.891587376594543,0.06266152858734131,0.07125139236450195,0.0025243759155273438,2,linear,5,balanced,50,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 50}",0.89,0.93,0.91,0.020000000000000018,15,0.5426829268292682,0.5502958579881656,0.5464893924087169,0.0038064655794486923,37,0.39035087719298245,0.3907563025210084,0.3905535898569954,0.00020271266401297727,45,0.4391411077619745,0.4578584888437177,0.44849979830284614,0.0093586905408716,34
3.5640894174575806,0.04714643955230713,0.11950945854187012,0.003024578094482422,2,poly,5,balanced,50,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 50}",0.89,0.94,0.915,0.024999999999999967,7,0.5894039735099338,0.6163934426229508,0.6028987080664423,0.013494734556508514,12,0.4405940594059406,0.4585365853658537,0.44956532238589714,0.00897126297995654,13,0.49806031681676755,0.5413399193983037,0.5197001181075356,0.02163980129076809,12
2.4638324975967407,0.0037573575973510742,0.4443669319152832,0.0059359073638916016,2,rbf,5,balanced,50,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 50}",0.87,0.97,0.9199999999999999,0.04999999999999999,4,0.6,0.6360655737704918,0.6180327868852459,0.0180327868852459,6,0.45789473684210524,0.47317073170731705,0.46553273427471115,0.007637997432605903,6,0.5074709165877164,0.5716130016367822,0.5395419591122492,0.03207104252453291,7
10.091115832328796,0.273124098777771,0.0571286678314209,0.002017498016357422,2,linear,3,balanced,100,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 100}",0.9,0.93,0.915,0.015000000000000013,7,0.5421686746987951,0.5535714285714286,0.5478700516351118,0.005701376936316727,31,0.3879310344827586,0.3940677966101695,0.39099941554646406,0.0030683810637054387,39,0.44059520981387973,0.46200897858957496,0.45130209420172734,0.010706884387847615,28
2.490828037261963,0.033035993576049805,0.08754205703735352,0.003283977508544922,2,poly,3,balanced,100,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 100}",0.86,0.94,0.8999999999999999,0.03999999999999998,33,0.5910652920962199,0.6204620462046203,0.6057636691504201,0.014698377054200185,11,0.450261780104712,0.4630541871921182,0.45665798364841514,0.0063962035437030995,11,0.49470557906873375,0.546192798919541,0.5204491889941374,0.025743609925403615,11
2.2662014961242676,0.0018715858459472656,0.4047623872756958,0.0027483701705932617,2,rbf,3,balanced,100,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 3, 'model__class_weight': 'balanced', 'model__C': 100}",0.87,0.96,0.915,0.04499999999999999,7,0.602076124567474,0.6378737541528239,0.6199749393601489,0.017898814792674966,3,0.4603174603174603,0.47761194029850745,0.4689647003079839,0.00864723999052358,2,0.5100297714021943,0.5713471926695082,0.5406884820358513,0.030658710633656938,3
8.880570769309998,0.29379403591156006,0.0555647611618042,0.001957535743713379,2,linear,4,balanced,100,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 100}",0.9,0.93,0.915,0.015000000000000013,7,0.5421686746987951,0.5535714285714286,0.5478700516351118,0.005701376936316727,31,0.3879310344827586,0.3940677966101695,0.39099941554646406,0.0030683810637054387,39,0.44059520981387973,0.46200897858957496,0.45130209420172734,0.010706884387847615,28
2.4709278345108032,0.005414843559265137,0.08190202713012695,0.0003540515899658203,2,poly,4,balanced,100,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 100}",0.9,0.95,0.925,0.024999999999999967,3,0.6101694915254238,0.6312292358803987,0.6206993637029112,0.010529872177487465,2,0.46153846153846156,0.472636815920398,0.4670876387294298,0.00554917719096823,5,0.5254279017402285,0.5612228598288457,0.5433253807845371,0.017897479044308606,2
1.9733009338378906,0.004137992858886719,0.3312416076660156,0.0025835037231445312,2,rbf,4,balanced,100,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 4, 'model__class_weight': 'balanced', 'model__C': 100}",0.87,0.96,0.915,0.04499999999999999,7,0.602076124567474,0.6378737541528239,0.6199749393601489,0.017898814792674966,3,0.4603174603174603,0.47761194029850745,0.4689647003079839,0.00864723999052358,2,0.5100297714021943,0.5713471926695082,0.5406884820358513,0.030658710633656938,3
7.963425040245056,0.2524491548538208,0.05965149402618408,0.0064095258712768555,2,linear,5,balanced,100,"{'model__random_state': 2, 'model__kernel': 'linear', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 100}",0.9,0.93,0.915,0.015000000000000013,7,0.5421686746987951,0.5535714285714286,0.5478700516351118,0.005701376936316727,31,0.3879310344827586,0.3940677966101695,0.39099941554646406,0.0030683810637054387,39,0.44059520981387973,0.46200897858957496,0.45130209420172734,0.010706884387847615,28
2.3152453899383545,0.09711933135986328,0.06404316425323486,0.006498932838439941,2,poly,5,balanced,100,"{'model__random_state': 2, 'model__kernel': 'poly', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 100}",0.91,0.95,0.9299999999999999,0.019999999999999962,1,0.608695652173913,0.6440677966101694,0.6263817243920412,0.017686072218128235,1,0.457286432160804,0.48717948717948717,0.47223295967014556,0.014946527509341584,1,0.5256322578122254,0.5763274772711279,0.5509798675416766,0.025347609729451215,1
1.4731115102767944,0.028705477714538574,0.2894480228424072,0.010138988494873047,2,rbf,5,balanced,100,"{'model__random_state': 2, 'model__kernel': 'rbf', 'model__degree': 5, 'model__class_weight': 'balanced', 'model__C': 100}",0.87,0.96,0.915,0.04499999999999999,7,0.602076124567474,0.6378737541528239,0.6199749393601489,0.017898814792674966,3,0.4603174603174603,0.47761194029850745,0.4689647003079839,0.00864723999052358,2,0.5100297714021943,0.5713471926695082,0.5406884820358513,0.030658710633656938,3
